image_path,mtime,size,content_hash,read_fail,found,sharpness,exposure_ok,n_corners,center_x,center_y,log_scale,angle,score
/Users/Downloads/chessboard/cam1/img13.png,1699601656.000,2836314,3c5fb791db2a11b9c25aa584542cd848c0f5e041cbab9c46813623431820025a,nan,1.0,0.00041685733631572356,0.7023106217384338,70.0,0.5707136154174804,0.4821902770996094,-1.9306338237900529,96.29990208520637,0.5437398277187748
/Users/Downloads/chessboard/cam1/img18.png,1699601656.000,2753113,f53364b360a334403f074e7f3ea447e12b83885bda111aad885ce395786e999c,nan,1.0,0.0004203584518697218,0.6962106227874756,70.0,0.5550915145874024,0.5453460083007813,-1.6282520161895282,100.68463484169231,0.5416249877241484
/Users/Downloads/chessboard/cam1/img19.png,1699601656.000,2802967,32096b2fda49a317090689f0aec113a7dc4a99f6f577cd1985b1619e5d74abda,nan,1.0,0.0004014003913830438,0.7186962366104126,70.0,0.41063838958740234,0.578984130859375,-1.6209115521714978,98.29146928159236,0.5471982629950884
/Users/Downloads/chessboard/cam1/img20.png,1699601656.000,2773795,66607dc83249ad06d681435b6020d00aa050703fb13be3230d7de2d18d686c06,nan,1.0,0.0004342231172738432,0.7157162427902222,70.0,0.2432918930053711,0.5776986083984375,-1.7156975552177136,95.17561592367258,0.5492488633648241
/Users/Downloads/chessboard/cam1/img23.png,1699601656.000,2756060,58911d59d4978d42f49da7251b01b2a1638682ec08e8b0730994658c65797cf3,nan,1.0,0.0004521683252368023,0.698662519454956,70.0,0.5166084289550781,0.6883126831054688,-1.7889020140483995,-178.26090384259012,0.4972896336715392
/Users/Downloads/chessboard/cam1/img22.png,1699601656.000,2713732,fa4a0c6d3b4d3614ca9f1a91f1798a4ef766f47ab65ac5e7dcdb6d97a8e9244b,nan,1.0,0.0004550253040144617,0.6880899667739868,70.0,0.2645612335205078,0.7169609375,-1.8377444004012524,-172.34023592696937,0.499493523250059
/Users/Downloads/chessboard/cam1/img21.png,1699601656.000,2650081,abd1e42133dde98e3344af8650ef446af31310f32f10082bdfdd5e6d87e5749f,nan,1.0,0.0004128879316133513,0.6709362268447876,70.0,0.16644302368164063,0.5863364868164063,-1.798599238713427,92.4538580210831,0.534266051004683
/Users/Downloads/chessboard/cam1/img24.png,1699601656.000,2796636,c1ffbe005fdc07b00a405d34f8bf2fb178141c589cc77bce6333992433760160,nan,1.0,0.0004851930631375284,0.6650668382644653,70.0,0.7884255218505859,0.7192122192382813,-1.8728100719731244,-171.33108938759142,0.49587171513255146
/Users/Downloads/chessboard/cam1/img25.png,1699601656.000,2382730,59bd045501073cb4cbdc923b38cb7ae2f2387966de614531b42551a8faa95550,nan,1.0,0.0002691981820283904,0.6331050395965576,70.0,0.6866346740722656,0.3649404296875,-1.4855985284743538,178.40728946398033,0.46285708673179315
/Users/Downloads/chessboard/cam1/img26.png,1699601656.000,2523112,13b9942afe580823299435493b483943ceecb6f877b4a548f2cd3808d88c2765,nan,1.0,0.0003566729009042731,0.6472969055175781,70.0,0.501922721862793,0.2965456237792969,-1.5729654715734942,179.82544284625945,0.4728752304881087
/Users/Downloads/chessboard/cam1/img27.png,1699601656.000,2621522,8da4316251b21020be53fa7f5eeedfdedcc8c8641be4477537f6bf2c479cc483,nan,1.0,0.00036752355972155857,0.6652005910873413,70.0,0.2915767478942871,0.36547015380859377,-1.6652832330067797,-179.02446549830677,0.47981333256654923
/Users/Downloads/chessboard/cam2/img2.png,1699602640.000,2608364,d6812125de3004c726c4b1fc0ae8e29b8acf05ae819f274ba228f016bd8a91b2,nan,1.0,0.00031567678046929914,0.6931500434875488,70.0,0.44491138458251955,0.4144244995117187,-1.3494436007432846,56.735313051567346,0.5250064316914684
/Users/Downloads/chessboard/cam2/img0.png,1699602640.000,2313795,c348f8a1abbfa5ba4044257785945214b702d902adb0de00665f2a780dc86208,nan,1.0,0.00017204344956923238,0.6355550289154053,70.0,0.4474387741088867,0.5145690307617188,-0.9448922477218806,179.559083865518,0.45481474989893844
/Users/Downloads/chessboard/cam1/img28.png,1699601656.000,2727232,95ef279fd90d4ab7f8209aa7f588bb755d8b5740ee5e3160f6556b73bb008106,nan,1.0,0.0004292114363266695,0.7132212519645691,70.0,0.3925506591796875,0.6193831176757812,-1.3589475510735152,-166.09444739484238,0.5103193933728091
/Users/Downloads/chessboard/cam2/img1.png,1699602640.000,2617960,1058dbbcdfbfe6d05b2de11354ed91545552e489f54108d4fd51b2d51f044706,nan,1.0,0.0003899751452890961,0.6905393600463867,70.0,0.25515621185302734,0.43406524658203127,-1.4200888462786623,47.3975964207667,0.525163251343585
/Users/Downloads/chessboard/cam2/img3.png,1699602640.000,2397510,8784358c0ce70191e2b29e5fa93d1e7a3aee1c6f7efb58a42b2068fed0119f1f,nan,1.0,0.0001777817010448496,0.607865571975708,70.0,0.6643562316894531,0.4311661376953125,-1.2720651308252222,-170.56800063860578,0.4547760513984481
/Users/Downloads/chessboard/cam1/img29.png,1699601656.000,2884055,f907556e9178cb488d5a49c2017d71e6355c292fc24f876ff06e8e766b7ac98f,nan,1.0,0.00044622215139384963,0.7405250072479248,70.0,0.5794879913330078,0.5782255859375,-1.4396314753645527,-155.80546640840174,0.528347071903336
/Users/Downloads/chessboard/cam2/img4.png,1699602642.000,2574629,490fdd6589d778f7f01fa8b1405ed2379db25b512e748af60b848c0cb9b5b31c,nan,1.0,0.00025801809200677237,0.5732643604278564,70.0,0.6296620559692383,0.6189205322265625,-1.113774428935742,171.9971963304217,0.4495818305239324
/Users/Downloads/chessboard/cam2/img6.png,1699602642.000,2774966,de18d41d0afc53e0bb04e8e6dc028771c9a979735996a4dba7b3a83d152a5607,nan,1.0,0.0003401163136750255,0.6644144058227539,70.0,0.3477116012573242,0.601580078125,-1.2676796996047262,167.72035085145,0.4871677908161248
/Users/Downloads/chessboard/cam2/img7.png,1699602642.000,2739137,5de72aeafd12a4f24b7ba6086250c321f3ee0a4c935e9fc3c5b91b2228aeb5fd,nan,1.0,0.00047235529371570485,0.7106906175613403,70.0,0.19749475479125977,0.525797119140625,-1.4541287892986328,75.80488230026684,0.5494689183865719
/Users/Downloads/chessboard/cam2/img5.png,1699602642.000,2606334,d3acd789fe7ff3f4682db2f6991bd4aa95a544f20c0d8b4d4abfbb96c1893001,nan,1.0,0.0002859704565912275,0.5953243970870972,70.0,0.5110829544067382,0.592859130859375,-1.1922389691904174,168.22677099281304,0.46167688587680505
/Users/Downloads/chessboard/cam2/img9.png,1699602642.000,2711303,75340f826163a83c7e3452c635a410cdd910f345ff7060943542ebf9fb825f2a,nan,1.0,0.00039757960154956007,0.5933268666267395,70.0,0.8054389953613281,0.5255391235351563,-1.542357965251882,97.53943309142664,0.5093721649338608
/Users/Downloads/chessboard/cam2/img10.png,1699602642.000,2718517,b551fa56a78c8911f87a004d37bba5c1b0acfba1fbe94800a208082c210b725b,nan,1.0,0.0003584524884934,0.6001268625259399,70.0,0.6575395965576172,0.5160791015625,-1.4514441705644874,100.90687300306958,0.507811056099999
/Users/Downloads/chessboard/cam2/img11.png,1699602642.000,2691503,2837a57bf18cf028048ccda77e91ab1a5c6621e5d8fa4f56b2e276cf42045c44,nan,1.0,0.0003319751855326011,0.6146156191825867,70.0,0.5532384872436523,0.5274295654296876,-1.3366972351340307,100.77440016535634,0.5100612414858577
/Users/Downloads/chessboard/cam2/img8.png,1699602642.000,2697161,bd591f458c38c1f614853c3ef672e4ecddd336de185da983f269ac3a154f43cc,nan,1.0,0.0004122758068419491,0.685527503490448,70.0,0.3325750732421875,0.5170155029296875,-1.3107483954881307,79.32711314140039,0.5377753400616873
/Users/Downloads/chessboard/cam2/img12.png,1699602642.000,2707785,786ca22a2424ad34b6a156fc931814ea5939f799590cdf168fde097b9a41e3cf,nan,1.0,0.0003607064370165519,0.6963256597518921,70.0,0.418336296081543,0.5228758544921875,-1.360431375198477,100.79001748301077,0.536870204172342
/Users/Downloads/chessboard/cam2/img13.png,1699602642.000,2781266,94e5c683b42df4c3bfa2f4a80620549132d91014119c057335113d3bfb30bf1b,nan,1.0,0.000396248992847439,0.744073748588562,70.0,0.25041521072387696,0.5169467163085938,-1.3482034217631977,100.07451697162911,0.554151095106458
/Users/Downloads/chessboard/cam2/img17.png,1699602642.000,2682265,1381e9a3b0b1044901ac373335949b590bcc6b7ff03afce0dc14c5bea91e28d1,nan,1.0,0.00037948591835790723,0.5793594121932983,70.0,0.723462905883789,0.6662361450195312,-1.6707795160203387,-176.10884613429133,0.45755975693045875
/Users/Downloads/chessboard/cam2/img14.png,1699602642.000,2834014,52640ef6cd37b1ce999f363e278f347bdfd6790510f9af1c52bf291edc0ac0bc,nan,1.0,0.0004625384708287579,0.7118287086486816,70.0,0.27594696044921874,0.6998233642578126,-1.5698047198805718,-177.54209014195223,0.5026959605682316
/Users/Downloads/chessboard/cam2/img15.png,1699602642.000,2571173,72129965c1fcb4f43fb94d2e573a3122c857eb5c5c675f9342ba3a913fae5ff9,nan,1.0,0.0003862255957480376,0.6448812484741211,70.0,0.3054372978210449,0.38447964477539065,-1.546844480955524,-170.93499300349274,0.48224016842492806
/Users/Downloads/chessboard/cam2/img19.png,1699602642.000,2422769,c1e47c640ee5b0c64aed09736381d41eb6b5028a66c135a93beb54462b7126c9,nan,1.0,0.00022689265936622923,0.6128193736076355,70.0,0.6460004425048829,0.55545263671875,-0.9554920051459813,-148.70218621789138,0.47797154738303443
/Users/Downloads/chessboard/cam2/img18.png,1699602642.000,2525372,2eaae1f49349ea315b195e8abb369259550c33ec44c0a144949b99f821bef62d,nan,1.0,0.00035953340932711326,0.5582031011581421,70.0,0.5515437698364258,0.52034130859375,-1.4805635087849143,-165.04564973291997,0.45912606889084917
/Users/Downloads/chessboard/cam2/img16.png,1699602642.000,2457387,a708db1870c400b79bfb9bb26e08d644c8ee4885d35cc6699e8b3b7c9c39ad60,nan,1.0,0.00019240817964923904,0.6445025205612183,70.0,0.6979286193847656,0.35995858764648436,-1.3996637094356674,177.80259596166817,0.4606605344014423
/Users/Downloads/chessboard/cam2/img20.png,1699602642.000,2623615,fd70c502598eb561b6ac938b73530455fdcab363185ec4b1bcfa47893eccc75b,nan,1.0,0.00030396120569195755,0.6512212753295898,70.0,0.6879226684570312,0.676974853515625,-1.2299595605797675,157.6041987576152,0.48873340732762716
/Users/Downloads/chessboard/cam2/img21.png,1699602642.000,2306180,c81260124cdcc723bb0f59ea4125736987799c2861cdf9d4319353c7d7079356,nan,1.0,0.00020325371304695083,0.6627368927001953,70.0,0.547926025390625,0.4070982360839844,-1.3116990465470175,175.9050844453077,0.4686518085389593
/Users/Downloads/chessboard/cam2/img22.png,1699602642.000,2599731,3525861b038962be5ca842e92565c6a52642b7f40cc7be25dae90e277035b1ba,nan,1.0,0.00039869288694044207,0.5648574829101562,70.0,0.7990824127197266,0.5837178955078125,-1.6514456233205532,99.34565723128351,0.5006890042719491
/Users/Downloads/chessboard/cam2/img23.png,1699602642.000,2810536,6122402c539e10e051a05a7f2f5c02190e880078ed1714abcaeb5ef17464ce04,nan,1.0,0.000454514086716743,0.665920615196228,70.0,0.4811262130737305,0.665170166015625,-1.5647399370728174,-156.874992788984,0.5057742357804672
/Users/Downloads/chessboard/cam2/img25.png,1699602642.000,2464830,4c796bcee50aad5d3e40b75832e3b72b0efcdc8f1d94b7432c03fded0dc5c422,nan,1.0,0.000308840942769314,0.658743143081665,70.0,0.39343307495117186,0.5300198364257812,-1.2328062453591588,176.85233270609388,0.4750756918878557
/Users/Downloads/chessboard/cam2/img24.png,1699602642.000,2680544,e701eddc11640277e0482088e767d30b9d530f2e671380903c006a806e9824b9,nan,1.0,0.00040046224752890945,0.7065399885177612,70.0,0.3825749206542969,0.5609857788085938,-1.2714490310820628,145.08988540127015,0.5226135059225989
/Users/Downloads/chessboard/cam2/img26.png,1699602642.000,2716350,57493361bbacaeda32e876c32edd700259c312712d4352c5546608df99a59dee,nan,1.0,0.0004099300344441715,0.6640831232070923,70.0,0.41288543701171876,0.5749663696289062,-1.1330411373831137,141.78024951778642,0.5129532994646133
/Users/Downloads/chessboard/cam2/img27.png,1699602642.000,2708908,ab16b22579da70e94d28cc0fd80158f6e79494f70c8ca9cd10d8d9998d417d18,nan,1.0,0.00048766537815372613,0.6671450138092041,70.0,0.2779939460754395,0.5658045043945312,-1.2825384077770468,128.19289991473514,0.5284534075492284
/Users/Downloads/chessboard/cam2/img28.png,1699602642.000,2557509,8dd894f69bc7359ad75446b28be8efb7072333281b645dd7ede96f895713ddae,nan,1.0,0.00042685038572503584,0.6126543879508972,70.0,0.5510635757446289,0.5277719116210937,-1.6167858443525223,100.37590862423336,0.5171267087581499
/Users/Downloads/chessboard/cam3/img0.png,1699601826.000,2367830,b9d5d8dfcc5184cc941dcdd3c22368c2f096006802a35411f7bb4f2f88955c70,nan,1.0,0.00013787557946662855,0.5792512893676758,70.0,0.4801407623291016,0.5063462524414063,-0.8653012102337371,179.40980415271065,0.4353204642405369
/Users/Downloads/chessboard/cam3/img1.png,1699601826.000,2588234,b7b29cec3a9fd7bed03ad95ec8931a7f41fc7e461775648729024ba00c977c4c,nan,1.0,0.0003950213553383624,0.6124856472015381,70.0,0.23378982543945312,0.5358713989257813,-1.3917910963455309,64.21549234717882,0.5103692208153576
/Users/Downloads/chessboard/cam2/img29.png,1699602642.000,2709746,9a671856d9d707ce53a22bd93b8c1a625b2ec32146bcd64245252f3f81186b51,nan,1.0,0.00039475989640461233,0.6079293489456177,70.0,0.72867431640625,0.5418806762695313,-1.4033075988173744,125.35886222424159,0.5047367687122515
/Users/Downloads/chessboard/cam3/img3.png,1699601826.000,2413663,05b5486b5a94904b24e6ec2693b261e60e6f22c95aa9b4f26e30fb402c863a37,nan,1.0,0.00030969278183830637,0.5832499861717224,70.0,0.45226890563964844,0.5486704711914062,-1.2385700038605476,-150.5981646564868,0.4742969985799336
/Users/Downloads/chessboard/cam3/img4.png,1699601826.000,2343244,373afa36c4c87bc45968b556a5ef7ac2e206aa1a8775cd9bc46a9cc680f6ed34,nan,1.0,0.0002711470094723892,0.5349506139755249,70.0,0.6079177474975586,0.538021484375,-1.1762926049958544,-141.58689173607775,0.46324329505646694
/Users/Downloads/chessboard/cam3/img2.png,1699601826.000,2585597,d553914a73c11b2cc7251fa9d896a860daa8e861e9299f3e32a127e981fbc530,nan,1.0,0.00036103770641227344,0.6457637548446655,70.0,0.33448932647705076,0.5311810913085937,-1.461465353001855,68.8971745190984,0.5192589291506591
/Users/Downloads/chessboard/cam3/img5.png,1699601826.000,2422976,9ff091eddc5fdc1592b24fc88244fa2c61039f0849c02640f45246ae48a17cd7,nan,1.0,0.00021655973573271982,0.5120387077331543,70.0,0.7699612426757813,0.5362974243164063,-1.2187676293508705,65.32110190516296,0.4663694890913601
/Users/Downloads/chessboard/cam3/img6.png,1699601826.000,2715215,0b562587c8261af1fc86e25adcb9045f1c4600654f1b15273f8ec3356f04437a,nan,1.0,0.0002503345511512047,0.6369168758392334,70.0,0.7418437957763672,0.547046875,-1.4902901631829135,112.96006238772475,0.5071406732937013
/Users/Downloads/chessboard/cam3/img10.png,1699601828.000,2888564,dc1dce6ac2d571a91630eacc63e1db561c21a23d519374194dd3bc0c8cd7b2c8,nan,1.0,0.0003559362538113379,0.8030387759208679,70.0,0.1603928565979004,0.5233926391601562,-1.7046143037393389,97.34133339933314,0.5689766562035227
/Users/Downloads/chessboard/cam3/img8.png,1699601826.000,2764647,e6544dc3e2b966f6913c1036cc58d923b16c65000bd832ed301e1069fc1da8da,nan,1.0,0.000249944400515953,0.7585431337356567,70.0,0.45711116790771483,0.5194422607421875,-1.265122018980857,121.3105211461944,0.540276660161745
/Users/Downloads/chessboard/cam3/img7.png,1699601826.000,2761544,18daa7c5260c5b09ac4f7fc5cf9fe4327a892561d93abf334b88b89d9dbb0e11,nan,1.0,0.00023472661635867264,0.7129893898963928,70.0,0.6082391738891602,0.5216443481445312,-1.3217510930958956,122.35236189387038,0.5249136005407844
/Users/Downloads/chessboard/cam3/img11.png,1699601828.000,2678117,3a2658431b2cb8c82ec8c27b872e30574cd3c3bc6d1deefad2db11f6b465518b,nan,1.0,0.0003651453422241067,0.6273281574249268,70.0,0.18870222091674804,0.5373477783203126,-1.6831433569949241,85.4926060468388,0.5172554317671498
/Users/Downloads/chessboard/cam3/img9.png,1699601826.000,2865525,446c2f73ea14871f5bba0448a89141a4fd8279dcb5d6787110d27e8327bb679d,nan,1.0,0.00030900119837042793,0.8115187883377075,70.0,0.3248121643066406,0.5045506286621094,-1.4240272136189855,105.95874860103322,0.5662487244218745
/Users/Downloads/chessboard/cam3/img13.png,1699601828.000,2567838,1d11fdd2fc395f4ed174f80bb766a9c10b95748efa0e55a622e45dab2f581876,nan,1.0,0.00030899584303950404,0.6004162430763245,70.0,0.40574764251708983,0.5135035400390625,-1.6601838206329758,87.2022068809219,0.5047849384170966
/Users/Downloads/chessboard/cam3/img12.png,1699601828.000,2636824,7d19a3346b35921ec2103da3441846e4823da9c37c0c54649325d4a672db864c,nan,1.0,0.00035459648875880555,0.6400799751281738,70.0,0.2747219085693359,0.514937255859375,-1.7226930448948898,85.473626923635,0.520235764463845
/Users/Downloads/chessboard/cam3/img14.png,1699601828.000,2638881,da7b0f508fe2b1675c149f919998a37b4d4c2228bdd9c9c8cf90b2a178e3678a,nan,1.0,0.00030533497840418307,0.5922731161117554,70.0,0.5199724197387695,0.5218974609375,-1.7082975821986033,89.04743812138939,0.5021018203587033
/Users/Downloads/chessboard/cam3/img15.png,1699601828.000,2630149,f7c21b4533b2937ffff2c0235dabba032eeba6f0b1ea8f8abf3a7958620a1e02,nan,1.0,0.0003025916366780523,0.5877556204795837,70.0,0.6554074096679687,0.5102972717285156,-1.8405323791553492,89.69102910845987,0.5005332872303296
/Users/Downloads/chessboard/cam3/img16.png,1699601828.000,2650284,6465b3445d347cee717cea2b7a63585c16c880b86a8d5245d085ce94eebc5843,nan,1.0,0.00030682858505857763,0.5721619129180908,70.0,0.779520263671875,0.5218939208984374,-1.7873905489849116,85.99484319135932,0.49607274621833514
/Users/Downloads/chessboard/cam3/img19.png,1699601828.000,2699341,fb07cb6501bedbe840f9cdab71ace46530cad130c4b2cc1038b76183d08a2311,nan,1.0,0.00029148720521456403,0.5875475406646729,70.0,0.7160044097900391,0.5259729614257812,-1.4710705413565561,102.38106995023011,0.4984203943492091
/Users/Downloads/chessboard/cam3/img17.png,1699601828.000,2517902,cb2403aae25d42689ff1fba6b2062e76559c92f9984a9c16797b9346d2efa460,nan,1.0,0.0002797648222072937,0.5588905811309814,70.0,0.8181472778320312,0.5188598022460937,-1.5678248043433893,88.09875727788251,0.49002083208795283
/Users/Downloads/chessboard/cam3/img20.png,1699601828.000,2703014,e58755b878e4b7ace3c87ba2f36fa6fa944366f4fea4f4f392a3048cee2d48c3,nan,1.0,0.00031616679085658334,0.6614425182342529,70.0,0.5652545928955078,0.5181044311523437,-1.3417557190367786,99.36471997733592,0.523059723029123
/Users/Downloads/chessboard/cam3/img18.png,1699601828.000,2674314,7850268838a1d0f46e13777d4b211498bb8cd337bfa9d8cfef46e7ba0bab0c23,nan,1.0,0.00031521065394938776,0.5833956003189087,70.0,0.8337197113037109,0.5294353637695313,-1.6961370641144995,100.45032114152974,0.4994061569051376
/Users/Downloads/chessboard/cam3/img21.png,1699601828.000,2636474,015b7596b6d1caae8bf641cbbdd2bbb5f33470067472470c7c16a49a9784a430,nan,1.0,0.0002775305290949807,0.708495020866394,70.0,0.3775774383544922,0.4862401123046875,-1.3678042038383618,95.80139112207733,0.5344948584765217
/Users/Downloads/chessboard/cam3/img24.png,1699601828.000,2420720,df6021f688fef37e0b04ed0c7456c0ec7a229bb9cc55793bf9e910f571e893fe,nan,1.0,0.00023419699700608787,0.6713618636131287,70.0,0.7778650665283203,0.32566339111328124,-1.8898066638329276,171.8199640602662,0.4772585184285904
/Users/Downloads/chessboard/cam3/img22.png,1699601828.000,2808757,82d2ad135c1adaabd33e232c7de0b7c394cbcdb2c7ea4bbbd7e920419f97d92c,nan,1.0,0.00039654416967068953,0.718568742275238,70.0,0.27947362899780276,0.72048828125,-1.9324536398047312,158.30738106859064,0.5157755063830267
/Users/Downloads/chessboard/cam3/img25.png,1699601828.000,2779075,07e6a7d47262c5151eb5ef4758cc564ed1e498b4e9ffd5e6f7a0ae4ae3972050,nan,1.0,0.0004085437132088034,0.6613075137138367,70.0,0.8019392395019531,0.7748428955078125,-2.1741750443795387,166.7548728367581,0.4925316286668966
/Users/Downloads/chessboard/cam3/img27.png,1699601828.000,2824766,337c0d9a80037136b7aa208411387b318b1fad82f41d88526d433decd669c195,nan,1.0,0.0004503426629735169,0.6748850345611572,70.0,0.5665447998046875,0.7513906860351562,-2.195770405408699,169.68230990974686,0.497448219619556
/Users/Downloads/chessboard/cam3/img26.png,1699601828.000,2779056,fccf046e59c07cd9f0be93e12d298b47dc5838ad8a86adc31623c5ddf96baba7,nan,1.0,0.000393588420667961,0.6459225416183472,70.0,0.8227507019042969,0.6382240600585938,-2.040311651930832,161.19514719142362,0.4913811269262232
/Users/Downloads/chessboard/cam3/img23.png,1699601828.000,2556707,a758bd404b3c20719865f3f0c80e695f7bb9b0f864d380c47b143113bd2640b3,nan,1.0,0.00030693300449785403,0.681033730506897,70.0,0.27628713607788086,0.36874539184570315,-1.678136421452042,166.1288716621339,0.4908516997828368
/Users/Downloads/chessboard/cam3/img28.png,1699601828.000,2430966,9912aab30fe370724935b9f83a68d550999d3c550a84a8d7e3edae992e4a0a1c,nan,1.0,0.00027821857146564027,0.6644381284713745,70.0,0.45606815338134765,0.2807068176269531,-1.8385321999477073,172.50075394138642,0.478114578702731
/Users/Downloads/chessboard/cam3/img29.png,1699601828.000,2672662,9f8d297f62cf5b78a0b0e28e0a0139d93f75df3c2f90ad9a6b9c5eada08aea77,nan,1.0,0.00033748765799533923,0.7055343389511108,70.0,0.5184474182128906,0.548237060546875,-1.6649850067956564,-157.81445094276006,0.5075396742146123
/Users/Downloads/chessboard/cam4/img0.png,1699602182.000,2326638,f86157a2747dfa966026bafdfbb937613890366b2e1cac63ad4c30c18a5aedb7,nan,1.0,0.00012506120777235825,0.6005268692970276,70.0,0.5345339965820313,0.5058524475097657,-0.7141507375658304,179.7546276536386,0.44037708166609507
/Users/Downloads/chessboard/cam4/img2.png,1699602182.000,2851567,0d7ed386792e80e81c9f674cfc87affefcebf0afe8ef365b3996713d39410de9,nan,1.0,0.00027173957055871443,0.6634050011634827,70.0,0.35595359802246096,0.33247952270507813,-1.590822641403965,-151.82634425144917,0.4943679379844668
