1610 -0.22956638 -0.044079892 10.05985 9 9 11
1620 -0.2982175 -0.03075952 10.063949 141 108 45
1630 -0.24083745 -0.066622056 10.028086 91 70 46
1640 -0.24288675 -0.06969599 10.01579 88 70 37
1650 -0.22649245 -0.07584385 9.996322 67 50 33
1660 -0.24493603 -0.014365219 9.932794 155 131 102
1670 -0.2787493 -0.026660945 10.010667 151 129 87
1680 -0.25005925 -0.043055248 9.983002 65 49 29
1690 -0.25723177 -0.02256237 9.9502125 157 131 53
1700 -0.24903461 -0.06457277 10.000421 117 85 37
1710 -0.30641466 -0.0153898625 10.08854 150 117 53
1720 -0.2510839 -0.011291287 9.935867 52 34 19
1730 -0.29514357 -0.043055248 10.070096 146 116 62
1740 -0.22649245 -0.063548125 10.032185 5 3 5
1750 -0.2418621 -0.044079892 9.969681 76 59 37
1760 -0.25415784 -0.029734876 9.956361 130 103 43
1770 -0.22444315 -0.14039642 10.119279 85 36 0
1780 -0.25518247 -0.044079892 9.993248 108 87 54
1790 -0.22956638 -0.038956672 9.953286 96 72 40
1800 -0.28182322 -0.024611657 10.018864 104 76 34
1810 -0.25313318 -0.06457277 10.011691 78 52 18
1820 -0.24596068 -0.052277043 9.992223 84 61 35
1830 -0.30334073 -0.013340575 10.1131315 143 108 49
1840 -0.28079855 -0.037932027 10.120303 124 90 42
1850 -0.2418621 -0.04612918 10.094687 7 6 8
1860 -0.23571424 -0.009241999 9.921523 138 114 66
1870 -0.24903461 -0.063548125 10.007593 130 103 42
1880 -0.2746507 -0.04612918 10.046529 164 131 69
1890 -0.30539003 -0.0030941358 10.040381 116 84 27
1900 -0.26235497 -0.047153823 10.010667 144 120 73
1910 -0.25005925 -0.029734876 9.955336 112 85 38
1920 -0.23776352 -0.043055248 9.967631 60 45 25
1930 -0.25415784 -0.041005958 9.974804 94 68 36
1940 -0.25005925 -0.061498836 10.010667 124 93 43
1950 -0.23673888 -0.03383345 10.124402 6 7 11
1960 -0.22649245 -0.10555852 10.124402 47 10 0
1970 -0.31051323 -0.011291287 10.078293 133 101 50
1980 -0.24800996 -0.05944955 10.026036 46 31 17
1990 -0.2889957 -0.026660945 10.038332 143 113 50
2000 -0.22649245 -0.021537725 9.92972 146 114 51
2010 -0.30334073 -0.021537725 10.090589 147 114 45
2020 -0.3074393 -0.0071927113 10.106983 121 92 39
2030 -0.24800996 -0.0153898625 9.9368925 62 42 14
2040 -0.23161566 -0.07276992 10.000421 23 15 10
2050 -0.27977392 -0.028710233 10.01579 132 109 68
2060 -0.29616824 -0.021537725 10.036283 160 130 52
2070 -0.28592178 -0.045104533 10.086491 122 92 28
2080 -0.22751708 -0.07584385 10.005544 29 22 18
2090 -0.3023161 -0.021537725 10.094687 159 124 49
2100 -0.2398128 -0.0071927113 9.920498 125 99 56
2110 -0.26133034 -0.041005958 10.118255 7 6 5
2120 -0.291045 -0.031784166 10.106983 145 107 39
2130 -0.23366494 -0.044079892 10.055751 19 14 11
2140 -0.24903461 -0.0676467 10.010667 148 118 57
2150 -0.28592178 -0.038956672 10.038332 160 134 77
2160 -0.2767 -0.023587013 9.960459 170 144 64
2170 -0.23264031 -0.042030603 10.121328 2 3 7
2180 -0.29002038 -0.009241999 9.947139 121 86 41
2190 -0.291045 -0.034858096 10.085465 187 154 60
2200 -0.31051323 -0.0041187797 10.090589 98 70 37
2210 -0.25723177 -0.044079892 10.092638 40 28 18
2220 -0.3023161 -0.029734876 10.056776 145 124 75
2230 -0.28592178 -0.016414506 10.005544 75 56 31
2240 -0.29719287 -0.031784166 10.05985 160 124 41
